Date,Open,High,Low,Close,Volume 
2021-11-09,67549.141,68514.258,66312.422,66939.242,32745
2021-11-10,66939.242,68978.641,63196.25,64926.059,50591
2021-11-11,64926.059,65585.68,64130.371,64820.801,21475
2021-11-12,64820.801,65466,62315.02,64156.301,32742
2021-11-13,64137,64968.199,63405,64406,18742
2021-11-14,64409.559,65509.059,63616.328,65509.059,14680
2021-11-15,65509.059,66335.422,63442.578,63614.059,25263
2021-11-16,63614.059,63614.531,58745.711,60108.898,61509
2021-11-17,60108.898,60837.09,58566.051,60365.602,43164
2021-11-18,60365.602,60964.371,56535.609,56930.68,63523
2021-11-19,56930.68,58403.922,55655.031,58136.219,36833
2021-11-20,58136.219,59901.898,57450.629,59769.66,16773
2021-11-21,59769.66,60058.648,58575.602,58700.828,14990
2021-11-22,58700.828,59391.98,55673.012,56303.059,41371
2021-11-23,56303.059,57873.77,55485.59,57566.602,37871
2021-11-24,57566.602,57740.34,55899.879,57175.09,28738
2021-11-25,57175.09,59437.039,57056.641,58966.988,24221
2021-11-26,58966.988,59201.949,53575.539,53788.219,60064
2021-11-27,53788.219,55316.648,53668.949,54805.031,18504
2021-11-28,54805.031,57475.262,53436.051,57331.41,21562
2021-11-29,57331.41,58898.57,56752.371,57839.551,29291
2021-11-30,57839.551,59226.328,55931.328,56975.352,41466
2021-12-01,56975.352,59096.531,56505.988,57227.969,36078
2021-12-02,57227.969,57409.48,55850.398,56522.762,29649
2021-12-03,56522.762,57639.148,52493.23,53663.25,44903
2021-12-04,53663.25,53871.199,43563.07,49243.391,89255
2021-12-05,49243.391,49764.309,47840.629,49465.5,42264
2021-12-06,49465.5,50986.02,47260.199,50552.828,49875
2021-12-07,50552.828,51953.27,50083.328,50633.012,29306
2021-12-08,50633.012,51215.602,48711.852,50513.039,25732
2021-12-09,50513.039,50829.41,47347.73,47593.852,34472
2021-12-10,47593.852,50047.852,46989.422,47191.141,39527
2021-12-11,47191.141,49504.07,46829.852,49398.398,24394
2021-12-12,49398.398,50807.75,48689.25,50109.988,21546
2021-12-13,50109.988,50215.422,45800.52,46731.031,49444
2021-12-14,46731.031,48665.629,46320.398,48387.691,34838
2021-12-15,48387.691,49499.91,46562.102,48885.051,44270
2021-12-16,48885.051,49451.398,47546.148,47635.922,26205
2021-12-17,47635.922,48004.371,45505.02,46164.141,37546
2021-12-18,46164.141,47356.672,45522.922,46861.621,18781
2021-12-19,46861.621,48286.289,46459.66,46697.129,21907
2021-12-20,46697.129,47495.719,45586.488,46913.539,32678
2021-12-21,46913.539,49334.039,46661.879,48917.48,31921
2021-12-22,48917.48,49581.41,48460.43,48614.969,20998
2021-12-23,48614.969,51382.879,48062.25,50830.199,30734
2021-12-24,50830.199,51863.559,50449.359,50840.359,21669
2021-12-25,50840.359,51158.559,50199.559,50431.629,11532
2021-12-26,50431.629,51283.699,49485.621,50790.879,14663
2021-12-27,50790.879,52079.461,50481.262,50714.73,21873
2021-12-28,50714.73,50718.531,47317.781,47536.391,40699
2021-12-29,47536.391,48145.34,46107.789,46471.699,33749
2021-12-30,46471.699,47917.891,45964.281,47129.66,39311
2021-12-31,47129.66,48573.219,45665.441,46197.309,34737
2022-01-01,46197.309,47950.289,46196.031,47737.352,16697
2022-01-02,47737.352,47979.262,46666.18,47306.41,13025
2022-01-03,47306.41,47572.23,45707.551,46450.789,21681
2022-01-04,46450.789,47529.48,45587.91,45824.539,29035
2022-01-05,45824.539,47067.18,42510.859,43432.512,47769
2022-01-06,43432.512,43779.23,42468.762,43094.539,36804
2022-01-07,43094.539,43138.789,40750.422,41543.789,51310
2022-01-08,41543.789,42306.77,40534.371,41686.672,27559
2022-01-09,41686.672,42800.66,41237.129,41869.602,21486
2022-01-10,41869.602,42251.07,39667.602,41832.59,51976
2022-01-11,41832.59,43122.32,41279.449,42743.031,36554
2022-01-12,42743.031,44293.828,42471.078,43919.672,31859
2022-01-13,43919.672,44442.672,42334.75,42575.609,29159
2022-01-14,42575.609,43467.051,41785.441,43089.828,27290
2022-01-15,43089.828,43811.941,42589.82,43088.738,14075
2022-01-16,43088.738,43484.211,42617.07,43100.359,12615
2022-01-17,43100.359,43198.051,41571.672,42224.379,20310
2022-01-18,42224.379,42682.77,41301.012,42372.75,26287
2022-01-19,42372.75,42575.281,41144.828,41674.801,32436
2022-01-20,41674.801,43513.141,40564.32,40697.031,35135
2022-01-21,40697.031,41116.66,35494.422,36469.301,94195
2022-01-22,36469.301,36811.859,34130.352,35075.922,68447
2022-01-23,35075.922,36539.191,34648.379,36288.148,39599
2022-01-24,36288.148,37469.191,32990.719,36702.789,94597
2022-01-25,36702.789,37555.352,35732.051,36975.988,44562
2022-01-26,36975.988,38930.359,36275.922,36829.371,57460
2022-01-27,36829.371,37242.789,35543.941,37189.852,46006
2022-01-28,37189.852,38021.059,36176.781,37744.699,38853
2022-01-29,37744.699,38728.289,37343.449,38184.859,24097
2022-01-30,38184.859,38364.512,37377.531,37908.441,17354
2022-01-31,37908.441,38769.809,36660.699,38494.66,34716
2022-02-01,38494.66,39281.059,38033.98,38721.488,32504
2022-02-02,38721.488,38883.191,36650.801,36918.191,29144
2022-02-03,36918.191,37411.52,36270.469,37328.641,27541
2022-02-04,37328.641,41737.828,37060.18,41590.34,50443
2022-02-05,41590.34,41954.238,40963.469,41418.211,22244
2022-02-06,41418.211,42671.809,41152.051,42412.41,14391
2022-02-07,42412.41,44518.109,41689.77,43861.07,42425
2022-02-08,43861.07,45483.648,42704.391,44080.121,44964
2022-02-09,44080.121,44849.898,43167.211,44422.91,27461
2022-02-10,44422.91,45837.02,43254.41,43531.672,45532
2022-02-11,43531.672,43950.879,42010.609,42398.98,39322
2022-02-12,42398.98,43041.719,41775.789,42239.012,17662
2022-02-13,42239.012,42773.352,41900.309,42069.84,12420
2022-02-14,42069.84,42857.148,41581.41,42552.281,27975
2022-02-15,42552.281,44771.91,42452.02,44576.328,27548
2022-02-16,44576.328,44583.031,43361.09,43896.34,20597
2022-02-17,43896.34,44187.879,40104.039,40545.09,39645
2022-02-18,40545.09,40980.648,39496.699,39994.66,32514
2022-02-19,39994.66,40464.621,39664.711,40107.121,11674
2022-02-20,40107.121,40142.98,38019.969,38397.25,23028
2022-02-21,38397.25,39495.328,36862.52,37037.391,47549
2022-02-22,37037.391,38458.262,36371.68,38267.75,42886
2022-02-23,38267.75,39260.512,37083.828,37270.852,31850
2022-02-24,37270.852,39182.441,34349.578,38353.621,93348
2022-02-25,38353.621,39710.262,38043.512,39239.77,39454
2022-02-26,39239.77,40228.129,38605.648,39134.828,18649
2022-02-27,39134.828,39861.91,37039.711,37714.961,30834
2022-02-28,37714.961,43953.922,37473.301,43189.461,55323
2022-03-01,43189.461,44883.102,42893.5,44428.469,48290
2022-03-02,44428.469,45069.781,43387.922,43935.371,37389
2022-03-03,43935.371,44079.172,41852.461,42474.371,36512
2022-03-04,42474.371,42520.949,38621.238,39154.398,48683
2022-03-05,39154.398,39596.422,38652.98,39407.02,15938
2022-03-06,39407.02,39686.738,38133.84,38428.922,21034
2022-03-07,38428.922,39536.141,37191.988,38030.629,39908
2022-03-08,38030.629,39361.328,37905.43,38748.52,35521
2022-03-09,38748.52,42557.949,38685.961,41962.852,47211
2022-03-10,41962.852,42043.559,38853.449,39443.422,42472
2022-03-11,39443.422,40221.93,38261.238,38741.031,38935
2022-03-12,38741.031,39414.02,38696.52,38805.531,11886
2022-03-13,38805.531,39254.879,37633.109,37796.309,17796
2022-03-14,37796.309,39802.891,37566.52,39696.281,31891
2022-03-15,39696.281,39863.781,38259.879,39314.859,30147
2022-03-16,39314.859,41638.539,38933.238,41133.641,47417
2022-03-17,41133.641,41441.078,40581.359,40956.789,17055
2022-03-18,40956.789,42250.941,40230.102,41790.969,30291
2022-03-19,41790.969,42367.551,41549.609,42235.02,15244
2022-03-20,42235.02,42297.301,40979.25,41243.16,15580
2022-03-21,41243.16,41510.031,40555.57,41043.898,21863
2022-03-22,41043.898,43287.391,40923.898,42380.109,37636
2022-03-23,42380.109,43021.738,41806.398,42904.102,26406
2022-03-24,42904.102,44230.66,42653.711,44006.77,34879
2022-03-25,44006.77,45112.711,43629.051,44331.359,34465
2022-03-26,44331.359,44811.301,44108.039,44542.309,11559
2022-03-27,44542.309,46896.602,44449.41,46842.141,22676
2022-03-28,46842.141,48208.48,46669.191,47128.711,35796
2022-03-29,47128.711,48054.672,47018.871,47445.301,27359
2022-03-30,47445.301,47690.621,46606.969,47056.41,24550
2022-03-31,47056.41,47599.871,45220.41,45522.648,29105
2022-04-01,45522.648,46726.199,44256.66,46299.75,34247
2022-04-02,46299.75,47208.84,45655.148,45822.281,16494
2022-04-03,45822.281,47432.602,45565.57,46414.262,17415
2022-04-04,46414.262,46893.711,45136.031,46609.359,24886
2022-04-05,46609.359,47187.66,45382.828,45501.578,24206
2022-04-06,45501.578,45518.32,43129.762,43177.781,43266
2022-04-07,43177.781,43894.699,42766.449,43466.211,22801
2022-04-08,43466.211,43982.391,42123.422,42273.379,25455
2022-04-09,42273.379,42813.039,42136.039,42768.609,9050
2022-04-10,42768.609,43442.48,41921.59,42153.77,12859
2022-04-11,42153.77,42422.859,39229.398,39536.711,34885
2022-04-12,39536.711,40673.93,39266.859,40086.66,27196
2022-04-13,40086.66,41538.172,39591.738,41150.328,24390
2022-04-14,41150.328,41503.559,39587.141,39951.629,21473
2022-04-15,39951.629,40800.762,39779.199,40563.691,13943
2022-04-16,40563.691,40698.012,40019.078,40392.551,7771
2022-04-17,40392.551,40602.629,39563.898,39688.16,9701
2022-04-18,39688.16,41096.461,38569.141,40811.031,27721
2022-04-19,40811.031,41755.93,40588.121,41504.441,18644
2022-04-20,41504.441,42208.102,40919.039,41375.352,25834
2022-04-21,41375.352,42996.5,39864.73,40490.969,31791
2022-04-22,40490.969,40794.73,39190.219,39716.039,28863
2022-04-23,39716.039,39988.539,39305.672,39445.969,11481
2022-04-24,39445.969,39943.441,39044.289,39466.262,12668
2022-04-25,39466.262,40590.801,38234.699,40437.52,38636
2022-04-26,40437.52,40797.852,37726.59,38117.391,38188
2022-04-27,38117.391,39465.621,37900.602,39252.039,34510
2022-04-28,39252.039,40386.5,38892.102,39749.75,29980
2022-04-29,39749.75,39922.602,38179.148,38594.219,24745
2022-04-30,38594.219,38788.012,37607.77,37650.129,13696
2022-05-01,37650.129,38668,37461.762,38480.531,17299
2022-05-02,38480.531,39155.961,38057.309,38513.012,29810
2022-05-03,38513.012,38644.5,37519.23,37725.379,28729
2022-05-04,37725.379,40004.371,37665.801,39680.211,36519
2022-05-05,39680.211,39831.191,35616.738,36546.859,51315
2022-05-06,36546.859,36654.02,35318.859,36009.891,46629
2022-05-07,36009.891,36129.02,34837.059,35469.211,20043
2022-05-08,35469.211,35503.121,33732.398,34033.77,41023
2022-05-09,34033.77,34229.57,30068.1,30076.9,108479
2022-05-10,30076.9,32625.41,29836.189,31013.119,103840
2022-05-11,31013.119,32136.039,28087.41,29017.211,131586
2022-05-12,29017.211,30085.67,25835.609,28915.721,160835
2022-05-13,28915.721,30964.26,28700.17,29244.83,64448
2022-05-14,29244.83,30274.18,28588.99,30050.311,28759
2022-05-15,30050.311,31406.35,29462.91,31296.109,26775
2022-05-16,31296.109,31296.189,29104.449,29838.5,41520
2022-05-17,29838.5,30744.471,29434.76,30415.91,33082
2022-05-18,30415.91,30673.66,28610.199,28667.289,44949
2022-05-19,28667.289,30505,28653.17,30282.48,48991
2022-05-20,30282.48,30725.439,28698.311,29166.15,57051
2022-05-21,29166.15,29613.15,28924.279,29410.721,15780
2022-05-22,29410.721,30454.359,29219.51,30264.289,21390
2022-05-23,30264.289,30634.84,28861.27,29075.68,38275
2022-05-24,29075.68,29800.48,28629.551,29630.051,28263
2022-05-25,29630.051,30189.17,29321.43,29508.27,26906
2022-05-26,29508.27,29848.6,28060.721,29188.711,45077
2022-05-27,29188.711,29359.16,28251.91,28597.33,36563
2022-05-28,28597.33,29234.85,28504.59,29013.529,12661
2022-05-29,29013.529,29548.721,28820.15,29452.23,12840
2022-05-30,29452.23,32161.5,29287.631,31703.6,46227
2022-05-31,31716.41,32367.02,31203.311,31782.16,32446
2022-06-01,31782.16,31956.43,29324.1,29789.58,43767
2022-06-02,29789.58,30647.18,29574.16,30439.631,31049
2022-06-03,30439.631,30676.699,29249.369,29680.301,24607
2022-06-04,29680.301,29953.65,29466.57,29845.48,10446
2022-06-05,29845.48,30151.311,29516.971,29897.9,10423
2022-06-06,29897.9,31740.27,29876.221,31353.779,34484
2022-06-07,31353.779,31551.279,29210.15,31111.75,44308
2022-06-08,31111.75,31305.48,29839.641,30189.27,27740
2022-06-09,30189.27,30677.869,29924.471,30082.939,20555
2022-06-10,30082.939,30336.9,28839.92,29067.381,38461
2022-06-11,29067.381,29414.369,28105.18,28389.49,24313
2022-06-12,28389.49,28519.32,26570.67,26587.35,38522
2022-06-13,26587.35,26871.6,21976.15,22471.59,169741
2022-06-14,22471.59,23214.279,20837.641,22118.369,93509
2022-06-15,22118.369,22743.84,20083.9,22566.73,118629
2022-06-16,22566.73,22961.17,20209.17,20372.85,62443
2022-06-17,20372.85,21330.5,20221.24,20432.26,63610
2022-06-18,20432.26,20722.689,17600.75,18954.25,100138
2022-06-19,18954.25,20776.869,17936,20553.48,61181
2022-06-20,20553.48,21016.02,19616.32,20550.91,48976
2022-06-21,20550.91,21694.699,20339.029,20699.211,45262
2022-06-22,20699.211,20862.67,19756.23,19956.16,50640
2022-06-23,19956.16,21195.949,19870.07,21098.41,40647
2022-06-24,21098.41,21528.859,20717.471,21219.461,40303
2022-06-25,21219.461,21587.061,20902.051,21474.189,21604
2022-06-26,21474.189,21855.84,20968.82,21031.85,20812
2022-06-27,21031.85,21505.42,20553.32,20718.16,30683
2022-06-28,20718.16,21184.16,20179.52,20251.961,32936
2022-06-29,20251.961,20402.699,19844.859,20094.16,37366
2022-06-30,20094.16,20138.961,18622.859,19908.49,56316
2022-07-01,19908.49,20817.65,18952.119,19249.33,62287
2022-07-02,19249.33,19419.25,18965.439,19225.66,20447
2022-07-03,19225.66,19617.18,18768.199,19294.211,22431
2022-07-04,19294.211,20313.34,19036.439,20212.811,31697
2022-07-05,20212.811,20725.51,19284.32,20158.689,46669
2022-07-06,20158.689,20637.99,19749.93,20545.039,39337
2022-07-07,20545.039,21840.221,20242.619,21611.801,50417
2022-07-08,21611.801,22377.17,21183.189,21592.65,56687
2022-07-09,21592.65,21942.801,21328.961,21582.17,21058
2022-07-10,21582.17,21591.09,20671.26,20846.529,23037
2022-07-11,20846.529,20852.039,19872.029,19944.25,37062
2022-07-12,19944.25,20036.49,19230.289,19309.711,44319
2022-07-13,19309.711,20274.83,18919.1,20230.811,60187
2022-07-14,20230.811,20869.51,19620.061,20577.381,50524
2022-07-15,20577.381,21185.15,20373.449,20827.27,35888
2022-07-16,20827.27,21574.75,20481.02,21199.01,27875
2022-07-17,21199.01,21658.471,20752.85,20792.811,25674
2022-07-18,20792.811,22749.061,20760.73,22447.391,66744
2022-07-19,22447.391,23790.891,21588.199,23399.91,79216
2022-07-20,23399.91,24276.141,22923.141,23222.77,74279
2022-07-21,23222.77,23419.67,22348.641,23153.539,52462
2022-07-22,23153.539,23749.68,22513.01,22686.32,42569
2022-07-23,22686.32,22997.6,21953.76,22452.141,25789
2022-07-24,22452.141,23012.74,22270.07,22585.4,22222
2022-07-25,22585.4,22660.92,21268.279,21305.59,42928
2022-07-26,21305.59,21341.58,20733.24,21258.08,38536
2022-07-27,21258.08,23101.9,21049.67,22960.189,52722
2022-07-28,22960.189,24196.42,22599.92,23855.65,55698
2022-07-29,23855.65,24416.369,23444.289,23769.15,42343
2022-07-30,23769.15,24619.109,23521.461,23646.029,32275
2022-07-31,23646.029,24187.18,23243.109,23308.141,23010
2022-08-01,23308.141,23504.289,22866.939,23271.57,31489
2022-08-02,23271.57,23451.58,22668.869,22991.49,34258
2022-08-03,22991.49,23615.711,22695.67,22825.25,44757
2022-08-04,22825.25,23228.891,22418.27,22622.99,36540
2022-08-05,22622.99,23473.92,22590.699,23319.221,50480
2022-08-06,23319.221,23350.561,22922.93,22956.4,17293
2022-08-07,22956.4,23400.381,22854.01,23179.859,16799
2022-08-08,23179.859,24244.59,23162.43,23817.721,40870
2022-08-09,23817.721,23923.561,22881.18,23156.66,38306
2022-08-10,23156.66,24216.73,22674.6,23959.67,52668
2022-08-11,23959.67,24895.609,23867,23943.359,54803
2022-08-12,23943.359,24458.75,23609.84,24412.17,34031
2022-08-13,24412.17,24892.27,24306.08,24449.859,28921
2022-08-14,24449.859,25012.359,24160.641,24313.711,36035
2022-08-15,24313.711,25203.381,23783.189,24101.689,54754
2022-08-16,24101.689,24247.119,23673.199,23858.641,36536
2022-08-17,23858.641,24442.02,23185.141,23338.029,45577
2022-08-18,23338.029,23595.74,23115.029,23201.51,24887
2022-08-19,23201.51,23202.699,20801.311,20833.43,81701
2022-08-20,20833.43,21361.449,20772.5,21142.061,38001
2022-08-21,21142.061,21744.02,21074.631,21514.789,30413
2022-08-22,21514.789,21524.9,20908.27,21399.66,44291
2022-08-23,21399.66,21675.25,20896.83,21520.619,41086
2022-08-24,21520.619,21879.029,21154.75,21369.051,42427
2022-08-25,21369.051,21811.369,21314.811,21565.471,31215
2022-08-26,21565.471,21856.85,20121.801,20247.99,74178
2022-08-27,20257.9,20362,19852,20036,30116
2022-08-28,20038.42,20155.59,19527.689,19554.08,29985
2022-08-29,19554.08,20415.529,19548.16,20292.369,52176
2022-08-30,20292.369,20574.119,19548.551,19813.51,70062
2022-08-31,19813.51,20483.641,19804.189,20050.279,57684
2022-09-01,20050.279,20204.51,19571.051,20129.93,44971
2022-09-02,20129.93,20439.1,19760.561,19957.439,41618
2022-09-03,19957.439,20052.131,19659.199,19834.789,17139
2022-09-04,19834.789,20022.471,19591.33,20003.461,19536
2022-09-05,20003.461,20051.73,19638.59,19793.289,26175
2022-09-06,19793.289,20177.381,18707.09,18791.949,73359
2022-09-07,18791.949,19458.77,18559.15,19287.52,50808
2022-09-08,19287.52,19452.91,19023.779,19321.77,44210
2022-09-09,19321.77,21559.779,19299.24,21369.73,79722
2022-09-10,21369.73,21807.619,21138.539,21655.131,35129
2022-09-11,21655.131,21850.77,21366.74,21836.449,27756
2022-09-12,21836.449,22482.539,21567.711,22400.52,57121
2022-09-13,22400.52,22767.891,19914.369,20173.77,83591
2022-09-14,20173.77,20530.34,19652.439,20233.68,52796
2022-09-15,20233.68,20333.609,19529.68,19700.15,44724
2022-09-16,19700.15,19889.641,19346.99,19804.02,48209
2022-09-17,19804.02,20189.93,19756.391,20118.35,36248
2022-09-18,20118.35,20120.58,19345.98,19417.721,31514
2022-09-19,19417.721,19681.289,18292.381,19541.279,67942
2022-09-20,19541.279,19634.279,18735.869,18879.949,58735
2022-09-21,18879.949,19744.77,18189.92,18468.051,95072
2022-09-22,18468.051,19509.869,18366.461,19405.961,96116
2022-09-23,19405.961,19500.17,18540.641,19291.131,66475
2022-09-24,19291.131,19308.471,18813.25,18924.391,29706
2022-09-25,18924.391,19172.029,18652.6,18809.939,28763
2022-09-26,18809.939,19316.15,18689.199,19230.961,98706
2022-09-27,19230.961,20377.449,18832.07,19081.4,105641
2022-09-28,19081.4,19774.99,18494.711,19412.67,93863
2022-09-29,19412.67,19641.07,18848.01,19593.461,68669
2022-09-30,19593.461,20180.461,19201.02,19425.631,73013
2022-10-01,19425.631,19482.381,19188.77,19313.961,14808
2022-10-02,19313.961,19394.33,18929.91,19058.15,25352
2022-10-03,19058.15,19697.23,18988.801,19632.35,57248
2022-10-04,19632.35,20459.26,19499.641,20344.58,64461
2022-10-05,20344.58,20366.34,19757.311,20160.74,59503
2022-10-06,20160.74,20449.461,19866.539,19965.119,74646
2022-10-07,19965.119,20058.359,19331.73,19532.811,59698
2022-10-08,19532.811,19625.41,19273.73,19419.32,17433
2022-10-09,19419.32,19558.67,19325.6,19442.41,19856
2022-10-10,19442.41,19526.119,19052.641,19131.359,44380
2022-10-11,19131.359,19263.779,18858.74,19058.289,61563
